,id,username,first_name,last_name,full_name,description,verified,city,country_code,followers_count,followings_count,comments_count,track_count,avatar_url,groups_count,playlist_count,reposts_count,last_modified,created_at
601,103470313,LAKEY INSPIRED,LAKEY,None,LAKEY,My drum kits: https://sellfy.com/p/e2dT/,True,Los Angeles,None,187838,49,4424,19,https://i1.sndcdn.com/avatars-wRE7zHlr4wuGZ9Ya-na6tuQ-large.jpg,None,2,None,2021-04-26T23:46:00Z,2014-07-06T21:30:07Z
602,205758752,Nero-,Fikram,None,Fikram,None,None,None,None,282,None,None,1,https://i1.sndcdn.com/avatars-000661808987-tu5c7r-large.jpg,None,None,None,2019-07-24T03:05:11Z,2016-02-12T23:26:43Z
603,680627051,Falvin,Jaeeui,Kwon,Jaeeui Kwon,None,None,Seoul,KR,96,21,2,56,https://i1.sndcdn.com/avatars-KeFg8uOPWExHNTZw-vuoing-large.jpg,None,1,None,2021-10-20T14:15:01Z,2019-08-08T07:05:20Z
604,104803410,Spiritual Moment,Spiritual Moment,.,Spiritual Moment .,"Welcome to ""Spiritual Moment"" 

Let me introduce my channel. This channel was created for helping people to relax their mind and body.

Music can play an effective role in helping us lead better, fruitful lives. Listening to specific kinds of music at specific times of the day has been shown to be helpful in maintaining good health.

IMPORTANT The reuse of all our music on YouTube is prohibited.",True,None,None,82065,None,1,194,https://i1.sndcdn.com/avatars-000661544576-87byi6-large.jpg,None,11,None,2021-03-24T11:13:28Z,2014-07-16T09:16:47Z
605,148737345,Wonderful Lullabies,Wonderful,Lullabies,Wonderful Lullabies,"Wonderful Lullabies is your Youtube channel for: bedtime music, lullabies for babies, nursery rhymes and soft classical music 

https://www.youtube.com/c/wonderfullullabieschannel

If you are looking for wonderfully-arranged lullabies for your baby, your kids or even for yourself, look no further. You will find soothing bedtime music from famous composers like Brahms and Mozart, beautifully-arranged nursery rhymes, traditional and classical lullabies from all over the world as well as my very own soothing compositions which are perfect to put your baby, kids or yourself to a deep and relaxing sleep.

",None,Munich,None,5991,33,129,307,https://i1.sndcdn.com/avatars-000144147563-qi7sud-large.jpg,None,10,None,2021-10-17T21:11:15Z,2015-04-18T16:27:30Z
606,28884239,Armada Music,Armada,Music,Armada Music,"Listen to brand new releases in the Armada Music Top 100 playlist: armadamusictop100.lnk.to/PLARMADASO

@Astateoftrance
@arminvanbuuren",True,Amsterdam,NL,295239,103,87,2231,https://i1.sndcdn.com/avatars-hNi8wz9wN24NRNAZ-0w7C0g-large.jpg,None,1523,None,2021-10-11T13:15:15Z,2012-11-22T20:33:02Z
607,15357195,Naser Imran Hossain,Naser Imran,Hossain,Naser Imran Hossain,None,None,Houston,US,361,23,22,10,https://i1.sndcdn.com/avatars-000013604182-7czt49-large.jpg,None,None,None,2019-05-23T06:04:42Z,2012-04-17T02:10:22Z
608,1173592,Rameses B,None,None,None,"Rameses, based in the UK, began creating music in 2003 and became established as Rameses B in 2010. He has released over 235 tracks that include a variety of genres within the electronic music scene. Some notable labels he has released on are Monstercat, NCS, Liquicity and Seeking Blue/Found Red and has licensed music on video games such as Rocket League and Descenders.

""What keeps me going is making a positive impact in the world, giving something for people to make memories with or just help them escape. Making music is the one thing I never get bored of and it makes me happy doing it. I'm influenced by philosophers, futuristic ideologies and the progression of humanity, these interests are projected within some of my music and are inspired by similar artists who have similar visions or thought processes.”

With a huge catalogue of sounds you'll be sure to find something that suits your needs, ranging in genre, emotions and style there is something for everybody.",True,Leeds,GB,126668,473,221,271,https://i1.sndcdn.com/avatars-000751064968-10xpj4-large.jpg,None,29,None,2021-09-17T14:38:33Z,2010-06-13T18:16:14Z
609,104803410,Spiritual Moment,Spiritual Moment,.,Spiritual Moment .,"Welcome to ""Spiritual Moment"" 

Let me introduce my channel. This channel was created for helping people to relax their mind and body.

Music can play an effective role in helping us lead better, fruitful lives. Listening to specific kinds of music at specific times of the day has been shown to be helpful in maintaining good health.

IMPORTANT The reuse of all our music on YouTube is prohibited.",True,None,None,82065,None,1,194,https://i1.sndcdn.com/avatars-000661544576-87byi6-large.jpg,None,11,None,2021-03-24T11:13:28Z,2014-07-16T09:16:47Z
610,1756819,guimilward,gui,milward,gui milward,None,None,rio de janeiro,BR,1999,30,None,12,https://i1.sndcdn.com/avatars-000247533934-egklb0-large.jpg,None,21,None,2021-04-06T07:31:56Z,2010-09-22T14:46:19Z
611,148737345,Wonderful Lullabies,Wonderful,Lullabies,Wonderful Lullabies,"Wonderful Lullabies is your Youtube channel for: bedtime music, lullabies for babies, nursery rhymes and soft classical music 

https://www.youtube.com/c/wonderfullullabieschannel

If you are looking for wonderfully-arranged lullabies for your baby, your kids or even for yourself, look no further. You will find soothing bedtime music from famous composers like Brahms and Mozart, beautifully-arranged nursery rhymes, traditional and classical lullabies from all over the world as well as my very own soothing compositions which are perfect to put your baby, kids or yourself to a deep and relaxing sleep.

",None,Munich,None,5991,33,129,307,https://i1.sndcdn.com/avatars-000144147563-qi7sud-large.jpg,None,10,None,2021-10-17T21:11:15Z,2015-04-18T16:27:30Z
612,104803410,Spiritual Moment,Spiritual Moment,.,Spiritual Moment .,"Welcome to ""Spiritual Moment"" 

Let me introduce my channel. This channel was created for helping people to relax their mind and body.

Music can play an effective role in helping us lead better, fruitful lives. Listening to specific kinds of music at specific times of the day has been shown to be helpful in maintaining good health.

IMPORTANT The reuse of all our music on YouTube is prohibited.",True,None,None,82065,None,1,194,https://i1.sndcdn.com/avatars-000661544576-87byi6-large.jpg,None,11,None,2021-03-24T11:13:28Z,2014-07-16T09:16:47Z
613,148737345,Wonderful Lullabies,Wonderful,Lullabies,Wonderful Lullabies,"Wonderful Lullabies is your Youtube channel for: bedtime music, lullabies for babies, nursery rhymes and soft classical music 

https://www.youtube.com/c/wonderfullullabieschannel

If you are looking for wonderfully-arranged lullabies for your baby, your kids or even for yourself, look no further. You will find soothing bedtime music from famous composers like Brahms and Mozart, beautifully-arranged nursery rhymes, traditional and classical lullabies from all over the world as well as my very own soothing compositions which are perfect to put your baby, kids or yourself to a deep and relaxing sleep.

",None,Munich,None,5991,33,129,307,https://i1.sndcdn.com/avatars-000144147563-qi7sud-large.jpg,None,10,None,2021-10-17T21:11:15Z,2015-04-18T16:27:30Z
614,20048851,FRANK IENGO,Frank ,Iengo,Frank  Iengo,"Biography
Frank Iengo Is an Italian Producer, Musician, and Composer in different styles and genres of music as: Soundtracks, Movie Scores, House, Chillout,  Hip Hop, R&B and anything else that inspires him. 
Click the website link for more info.

To mantion just a few projects and musical productions:

RelaxingVibe.
RelaxingVibe is oriented purely towards sounds of relaxing music, sleep music, meditation music, music for study, etc.
You can find the project here, on Spotify on YouTube and others ( you can search for “Twilight”, “Landscapes” or “Peace of Mind”).

Frank Iengo Cinematic Project
Soundtrack music, Movie Score, TV and also any visual content.

Pynk64
A project that combines EDM and House music sound with the interweaving of guitars in a Pink Floyd style atmosphere.
You can find the project here on Spotify or on YouTube.

On Piano
On Piano is a Piano solo music project mainly oriented to background music.

LIBSTOK
This project, which arrived a year after the first release of ""On Piano"" retains the same concept as its predecessor (background music), with the difference that the leading instrument is the guitar and the songs are all improvisations of the moment.",None,NEW YORK  (New York),US,418,137,1029,36,https://i1.sndcdn.com/avatars-AogXBv9rJAQ5zyul-MhvQ9w-large.jpg,None,3,None,2021-10-04T19:43:48Z,2012-07-10T19:03:08Z
615,103470313,LAKEY INSPIRED,LAKEY,None,LAKEY,My drum kits: https://sellfy.com/p/e2dT/,True,Los Angeles,None,187838,49,4424,19,https://i1.sndcdn.com/avatars-wRE7zHlr4wuGZ9Ya-na6tuQ-large.jpg,None,2,None,2021-04-26T23:46:00Z,2014-07-06T21:30:07Z
616,148737345,Wonderful Lullabies,Wonderful,Lullabies,Wonderful Lullabies,"Wonderful Lullabies is your Youtube channel for: bedtime music, lullabies for babies, nursery rhymes and soft classical music 

https://www.youtube.com/c/wonderfullullabieschannel

If you are looking for wonderfully-arranged lullabies for your baby, your kids or even for yourself, look no further. You will find soothing bedtime music from famous composers like Brahms and Mozart, beautifully-arranged nursery rhymes, traditional and classical lullabies from all over the world as well as my very own soothing compositions which are perfect to put your baby, kids or yourself to a deep and relaxing sleep.

",None,Munich,None,5991,33,129,307,https://i1.sndcdn.com/avatars-000144147563-qi7sud-large.jpg,None,10,None,2021-10-17T21:11:15Z,2015-04-18T16:27:30Z
617,9766050,relaxdaily,None,None,None,"I enjoy creating calm ambient and piano music, the relaxdaily way. A soundtrack for relaxation, studying, focus, stress relief, inner peace, great health and happiness. Since 2011. 

We can find true happiness, develop our true potential, and leave the planet behind in better shape than we found it. One life, one planet. I believe in us.

💛 Michael a.k.a. relaxdaily",True,None,None,96235,9,52,152,https://i1.sndcdn.com/avatars-IMgGBby2eCY2aHNq-c2IREw-large.jpg,None,4,None,2020-12-16T21:37:25Z,2011-12-13T19:36:57Z
618,105210601,Kaitò-ó Con Botas,Kaitò-ó,Con Botas,Kaitò-ó Con Botas,None,None,None,None,1837,72,None,1,https://i1.sndcdn.com/avatars-000095532295-z1dc70-large.jpg,None,None,None,2018-08-21T13:41:32Z,2014-07-19T07:25:14Z
619,9766050,relaxdaily,None,None,None,"I enjoy creating calm ambient and piano music, the relaxdaily way. A soundtrack for relaxation, studying, focus, stress relief, inner peace, great health and happiness. Since 2011. 

We can find true happiness, develop our true potential, and leave the planet behind in better shape than we found it. One life, one planet. I believe in us.

💛 Michael a.k.a. relaxdaily",True,None,None,96235,9,52,152,https://i1.sndcdn.com/avatars-IMgGBby2eCY2aHNq-c2IREw-large.jpg,None,4,None,2020-12-16T21:37:25Z,2011-12-13T19:36:57Z
620,84677342,Farshid P. Niaki,None,None,None,None,None,None,None,578,5,None,1,https://i1.sndcdn.com/avatars-000840246703-kn3jhs-large.jpg,None,None,None,2020-06-23T00:10:27Z,2014-03-15T00:39:29Z
621,104803410,Spiritual Moment,Spiritual Moment,.,Spiritual Moment .,"Welcome to ""Spiritual Moment"" 

Let me introduce my channel. This channel was created for helping people to relax their mind and body.

Music can play an effective role in helping us lead better, fruitful lives. Listening to specific kinds of music at specific times of the day has been shown to be helpful in maintaining good health.

IMPORTANT The reuse of all our music on YouTube is prohibited.",True,None,None,82065,None,1,194,https://i1.sndcdn.com/avatars-000661544576-87byi6-large.jpg,None,11,None,2021-03-24T11:13:28Z,2014-07-16T09:16:47Z
622,15864313,user9175165,None,None,None,None,None,None,None,2458,14,6,2,https://a1.sndcdn.com/images/default_avatar_large.png,None,2,None,2018-08-21T13:41:47Z,2012-04-25T22:33:45Z
623,104803410,Spiritual Moment,Spiritual Moment,.,Spiritual Moment .,"Welcome to ""Spiritual Moment"" 

Let me introduce my channel. This channel was created for helping people to relax their mind and body.

Music can play an effective role in helping us lead better, fruitful lives. Listening to specific kinds of music at specific times of the day has been shown to be helpful in maintaining good health.

IMPORTANT The reuse of all our music on YouTube is prohibited.",True,None,None,82065,None,1,194,https://i1.sndcdn.com/avatars-000661544576-87byi6-large.jpg,None,11,None,2021-03-24T11:13:28Z,2014-07-16T09:16:47Z
624,49491120,Ibne Waheedi,Ibne,Waheedi,Ibne Waheedi,Engineer,None,Zürich,CH,1547,None,461,6,https://i1.sndcdn.com/avatars-000666265715-ndl6zf-large.jpg,None,None,None,2021-04-28T12:51:22Z,2013-06-28T13:33:21Z
625,157693256,Wavesource,None,None,None,"Meditation & Healing Music for Altered States of Consciousness 🎧 1Hr Versions on Youtube! ⬇️ https://www.youtube.com/channel/UCpYoHJQBehUorTJhbOVqYcQ?sub_confirmation=1
💻 Website ➡️ http://wavesourcemusic.org
🛒 Buy Mp3s on Bandcamp➡️  https://wavesource.bandcamp.com/music
📷 Instagram➡️ https://www.instagram.com/wavesourcemusic/
🐦 Twitter ➡️ https://twitter.com/TheWavesource
📱 Facebook ➡️ https://www.facebook.com/WaveSourceMusic/
🛒 Itunes ➡️ https://itunes.apple.com/ca/artist/wavesource/1438347165
💻 Spotify ➡️ https://open.spotify.com/artist/4PFYADFHbuA689j51k8Se3
🎶 Soundcloud ➡️ https://soundcloud.com/wavesourcemusic
🧘 Learn To Meditate ➡️ http://wavesourcemusic.com/learnmeditation/


Contact: Wavesourcetherapy@gmail.com",None,None,None,13041,135,23,59,https://i1.sndcdn.com/avatars-000149769509-5n90fi-large.jpg,None,3,None,2021-06-08T14:40:57Z,2015-06-12T02:51:46Z
626,148737345,Wonderful Lullabies,Wonderful,Lullabies,Wonderful Lullabies,"Wonderful Lullabies is your Youtube channel for: bedtime music, lullabies for babies, nursery rhymes and soft classical music 

https://www.youtube.com/c/wonderfullullabieschannel

If you are looking for wonderfully-arranged lullabies for your baby, your kids or even for yourself, look no further. You will find soothing bedtime music from famous composers like Brahms and Mozart, beautifully-arranged nursery rhymes, traditional and classical lullabies from all over the world as well as my very own soothing compositions which are perfect to put your baby, kids or yourself to a deep and relaxing sleep.

",None,Munich,None,5991,33,129,307,https://i1.sndcdn.com/avatars-000144147563-qi7sud-large.jpg,None,10,None,2021-10-17T21:11:15Z,2015-04-18T16:27:30Z
627,110661498,Sonia Ishibashi,Sonia,Ishibashi,Sonia Ishibashi,None,None,None,None,906,10,3,5,https://i1.sndcdn.com/avatars-000485527539-by24zy-large.jpg,None,5,None,2018-08-08T12:59:17Z,2014-08-26T18:47:17Z
628,148737345,Wonderful Lullabies,Wonderful,Lullabies,Wonderful Lullabies,"Wonderful Lullabies is your Youtube channel for: bedtime music, lullabies for babies, nursery rhymes and soft classical music 

https://www.youtube.com/c/wonderfullullabieschannel

If you are looking for wonderfully-arranged lullabies for your baby, your kids or even for yourself, look no further. You will find soothing bedtime music from famous composers like Brahms and Mozart, beautifully-arranged nursery rhymes, traditional and classical lullabies from all over the world as well as my very own soothing compositions which are perfect to put your baby, kids or yourself to a deep and relaxing sleep.

",None,Munich,None,5991,33,129,307,https://i1.sndcdn.com/avatars-000144147563-qi7sud-large.jpg,None,10,None,2021-10-17T21:11:15Z,2015-04-18T16:27:30Z
629,159034181,TheChilloutZoneUK,Maxwell Ernest,McCabe,Maxwell Ernest McCabe,"The Chillout Zone brings you the very best of ambient natural sleep & relaxation sounds to help you or your baby attain the most beautiful deep sleep. Listen & relax as the sounds of nature, rain and thunder, waves and more white noise calms & sooths you into deep meditation, helps with studying & concentration, yoga, or simply to chill out.

Recorded across England & uploaded for your listening pleasure. No colours, preservatives, or artificial sounds added! :)

Purchase & download our royalty free High Quality MP3 files from our website: 
www.TheChilloutZone.info

Please help us to bring you more beautiful sleep sounds by liking, commenting, suggesting new content, and of course - SUBSCRIBING to our YouTube channel here:
http://www.youtube.com/channel/UC4fLvUuINKI9lVElIPXsJWA?sub_confirmation=1

Enjoy & thanks for listening!


TheChilloutZone",None,Peterborough,GB,853,3,1,18,https://i1.sndcdn.com/avatars-000152532296-jfbis1-large.jpg,None,None,None,2021-04-14T08:24:18Z,2015-06-20T16:34:30Z
630,104803410,Spiritual Moment,Spiritual Moment,.,Spiritual Moment .,"Welcome to ""Spiritual Moment"" 

Let me introduce my channel. This channel was created for helping people to relax their mind and body.

Music can play an effective role in helping us lead better, fruitful lives. Listening to specific kinds of music at specific times of the day has been shown to be helpful in maintaining good health.

IMPORTANT The reuse of all our music on YouTube is prohibited.",True,None,None,82065,None,1,194,https://i1.sndcdn.com/avatars-000661544576-87byi6-large.jpg,None,11,None,2021-03-24T11:13:28Z,2014-07-16T09:16:47Z
631,15605069,Francesco Berta,Francesco,Berta,Francesco Berta,"Francesco is an Italian born music composer, pianist and visual artist. 

In the first ten years of his career Francesco has been able to collect a substantial list of wide-ranging achievements: from conducting his own music in the legendary Abbey Road Studios in London to releasing an impressive number of albums as a solo artist; scoring movies and documentaries to directing award-winning short films.

Francesco’s work ethic is second to none, but his greatest asset is, undoubtedly, his unconditional love for film: having a bachelor’s degree in Film Technology and a burning desire to create stories that will stand the test of time.

Drawn to simplicity and driven by a fanatical attention to detail, Francesco creates music that blurs the lines between ambient, electronic and orchestral.

His instinctive use of acoustic instruments combines the elegance of traditional orchestration with complex, electronic landscapes, melding into emotive and exquisitely elegant hybrid-orchestral compositions.

Francesco’s music takes listeners on a passionate journey through images and emotions, creating stories and shaping memories.",None,London,None,1783,1694,142,118,https://i1.sndcdn.com/avatars-000471936981-q8euw7-large.jpg,None,16,None,2019-12-02T10:20:44Z,2012-04-21T09:30:15Z
632,1871,Serein,None,None,None,"Serein is a record label based in Wales, the UK. Since our beginnings as a net-label in 2005 we have featured artists from across the world on numerous recordings released digitally and on CD and vinyl. While focussing predominantly on crossover ambient styles, we try not to limit ourselves to any one genre. Listening to our music is the best way to get to know us!

Our music is frequently used in TV and film productions, regularly receives international radio airplay and has been featured in several highly regarded printed publications and online magazines. We're extremely lucky to have a loyal and exacting fan base, many of whom have been following our output since day one.

Our aim since then has remained the same, to call attention to music that we think is deserving of your time. We're excited by advancements in technology and how they can facilitate new ways to enjoy music and video. In 2005 we were distributing music digitally in MP3 format before it was seen as a financial opportunity by the music industry at large. We love the internet for the creative freedom it allows and the connections it's helped us make.

The name Serein was taken from a meteorological dictionary, it is used to describe 'fine rain falling from a clear sky after sunset'. We pronounce it seh-rain, you can say it however you want.

Please note : We do not monitor our SoundCloud messages. To get in touch please visit our official site, serein.co.uk",True,None,GB,8029,245,31,273,https://i1.sndcdn.com/avatars-000154943922-qzzald-large.jpg,None,34,None,2021-10-04T15:26:43Z,2008-03-19T22:14:05Z
